Detected CPU features: mmx sse sse2 sse3 ssse3 sse4.1 sse4.2 popcnt avx avx2
bpp v4.8.7_macos_x86_64, 128GB RAM, 36 cores
https://github.com/bpp/bpp

Auto-selected SIMD ISA: AVX2


Starting timer..
Seed: 970579851 (randomly generated)
Parsing species tree... Done
Parsing phylip file... Done

Summary of alignments *before* phasing sequences:
 Locus | Model | Sequences | Length | Ambiguous sites | Compressed | Base freqs 
  1505 |  JC69 |         3 |    153 |               9 |          4 |      Fixed 
  1506 |  JC69 |        20 |    331 |             150 |          8 |      Fixed 
  1507 |  JC69 |         4 |    146 |               2 |          3 |      Fixed 
  1508 |  JC69 |        19 |    127 |               3 |          4 |      Fixed 
  1509 |  JC69 |        20 |     79 |               2 |          3 |      Fixed 
  1510 |  JC69 |        17 |     66 |               0 |          1 |      Fixed 
  1511 |  JC69 |        16 |    292 |              31 |         18 |      Fixed 
  1512 |  JC69 |         2 |    236 |              11 |          3 |      Fixed 
  1513 |  JC69 |        10 |    282 |              65 |          8 |      Fixed 
  1514 |  JC69 |        20 |    163 |              76 |          6 |      Fixed 
  1515 |  JC69 |        13 |    128 |               3 |          4 |      Fixed 
  1516 |  JC69 |         2 |    162 |              73 |          4 |      Fixed 
  1517 |  JC69 |        12 |     58 |               1 |          2 |      Fixed 
  1518 |  JC69 |        18 |    523 |             357 |         13 |      Fixed 
  1519 |  JC69 |        20 |    114 |               1 |          2 |      Fixed 
  1520 |  JC69 |        10 |    433 |              99 |          9 |      Fixed 
  1521 |  JC69 |         3 |    231 |              18 |          9 |      Fixed 
  1522 |  JC69 |         9 |    253 |               5 |          3 |      Fixed 
  1523 |  JC69 |        20 |    717 |             420 |         21 |      Fixed 
  1524 |  JC69 |        10 |    146 |               3 |          4 |      Fixed 
  1525 |  JC69 |        19 |    156 |              77 |         11 |      Fixed 
  1526 |  JC69 |        16 |    128 |               2 |          2 |      Fixed 
  1527 |  JC69 |        20 |    479 |               8 |          9 |      Fixed 
  1528 |  JC69 |         9 |    435 |             100 |         14 |      Fixed 
  1529 |  JC69 |        12 |    473 |             266 |         17 |      Fixed 
  1530 |  JC69 |         5 |    255 |               6 |          5 |      Fixed 
  1531 |  JC69 |        20 |    240 |              21 |          5 |      Fixed 
  1532 |  JC69 |        19 |    345 |              17 |         10 |      Fixed 
  1533 |  JC69 |        11 |    832 |             558 |         25 |      Fixed 
  1534 |  JC69 |        18 |    136 |              18 |          4 |      Fixed 
  1535 |  JC69 |         4 |     54 |               0 |          1 |      Fixed 
  1536 |  JC69 |        20 |    227 |               8 |          8 |      Fixed 
  1537 |  JC69 |        10 |    400 |             155 |         12 |      Fixed 
  1538 |  JC69 |         7 |    141 |               5 |          3 |      Fixed 
  1539 |  JC69 |         9 |    432 |             218 |         14 |      Fixed 
  1540 |  JC69 |         9 |    280 |              63 |         18 |      Fixed 
  1541 |  JC69 |        20 |    219 |               9 |          7 |      Fixed 
  1542 |  JC69 |         2 |    239 |              18 |          5 |      Fixed 
  1543 |  JC69 |         3 |    283 |              27 |          8 |      Fixed 
  1544 |  JC69 |         9 |    358 |             112 |         19 |      Fixed 
  1545 |  JC69 |        19 |    195 |               1 |          2 |      Fixed 
  1546 |  JC69 |        18 |    349 |              87 |         22 |      Fixed 
  1547 |  JC69 |        17 |    313 |             213 |         11 |      Fixed 
  1548 |  JC69 |        10 |     99 |               0 |          1 |      Fixed 
  1549 |  JC69 |        20 |    182 |               7 |          6 |      Fixed 
  1550 |  JC69 |        20 |    180 |              57 |         17 |      Fixed 
  1551 |  JC69 |        16 |    215 |             103 |          9 |      Fixed 
  1552 |  JC69 |         7 |    223 |               5 |          6 |      Fixed 
  1553 |  JC69 |        20 |    661 |             284 |         21 |      Fixed 
  1554 |  JC69 |         2 |     59 |               0 |          1 |      Fixed 
  1555 |  JC69 |        10 |    281 |              18 |         12 |      Fixed 
  1556 |  JC69 |        19 |    158 |               6 |          7 |      Fixed 
  1557 |  JC69 |        20 |    151 |              67 |          8 |      Fixed 
  1558 |  JC69 |        20 |    196 |              10 |          8 |      Fixed 
  1559 |  JC69 |        18 |    237 |              43 |          7 |      Fixed 
  1560 |  JC69 |         8 |    206 |              11 |         10 |      Fixed 
  1561 |  JC69 |         4 |    281 |              34 |         17 |      Fixed 
  1562 |  JC69 |         5 |    280 |              14 |         12 |      Fixed 
  1563 |  JC69 |         8 |     67 |               1 |          2 |      Fixed 
  1564 |  JC69 |        12 |    308 |              62 |         20 |      Fixed 
  1565 |  JC69 |        13 |    453 |              95 |         21 |      Fixed 
  1566 |  JC69 |         4 |    359 |              42 |         14 |      Fixed 
  1567 |  JC69 |        20 |    101 |               8 |          6 |      Fixed 
  1568 |  JC69 |        20 |    223 |               7 |          8 |      Fixed 
  1569 |  JC69 |        20 |    189 |               6 |          7 |      Fixed 
  1570 |  JC69 |        17 |    292 |              24 |         15 |      Fixed 
  1571 |  JC69 |        19 |    156 |               4 |          5 |      Fixed 
  1572 |  JC69 |         4 |    285 |              11 |          5 |      Fixed 
  1573 |  JC69 |        15 |    458 |             157 |         26 |      Fixed 
  1574 |  JC69 |        12 |    355 |              14 |         13 |      Fixed 
  1575 |  JC69 |        19 |     99 |               2 |          3 |      Fixed 
  1576 |  JC69 |        14 |    109 |              11 |         10 |      Fixed 
  1577 |  JC69 |         6 |    271 |              40 |          6 |      Fixed 
  1578 |  JC69 |         3 |    282 |               2 |          2 |      Fixed 
  1579 |  JC69 |         2 |    192 |               1 |          2 |      Fixed 
  1580 |  JC69 |         7 |    139 |               2 |          2 |      Fixed 
  1581 |  JC69 |        12 |    384 |              98 |         17 |      Fixed 
  1582 |  JC69 |         4 |    207 |               8 |          2 |      Fixed 
  1583 |  JC69 |        12 |    130 |               9 |          7 |      Fixed 
  1584 |  JC69 |        20 |    147 |               6 |          7 |      Fixed 
  1585 |  JC69 |        20 |    366 |              14 |         15 |      Fixed 
  1586 |  JC69 |        20 |    269 |               9 |          7 |      Fixed 
  1587 |  JC69 |        20 |    147 |               7 |          7 |      Fixed 
  1588 |  JC69 |         8 |    277 |              50 |         15 |      Fixed 
  1589 |  JC69 |        11 |    283 |              24 |         16 |      Fixed 
  1590 |  JC69 |        15 |     50 |               6 |          6 |      Fixed 
  1591 |  JC69 |        18 |    439 |             376 |         23 |      Fixed 
  1592 |  JC69 |         6 |     65 |               1 |          2 |      Fixed 
  1593 |  JC69 |         3 |     57 |               0 |          1 |      Fixed 
  1594 |  JC69 |        10 |    226 |              26 |         15 |      Fixed 
  1595 |  JC69 |         2 |    135 |               0 |          1 |      Fixed 
  1596 |  JC69 |        17 |    334 |              95 |         16 |      Fixed 
  1597 |  JC69 |         7 |    263 |              27 |         13 |      Fixed 
  1598 |  JC69 |        20 |    173 |               0 |          1 |      Fixed 
  1599 |  JC69 |         2 |     55 |               7 |          2 |      Fixed 
  1600 |  JC69 |        20 |    252 |               7 |          5 |      Fixed 
  1601 |  JC69 |        13 |     77 |              20 |          8 |      Fixed 
  1602 |  JC69 |        18 |    410 |             366 |         21 |      Fixed 
  1603 |  JC69 |        20 |    167 |               3 |          4 |      Fixed 
  1604 |  JC69 |        17 |    357 |             222 |         25 |      Fixed 
  1605 |  JC69 |        20 |    140 |               2 |          3 |      Fixed 
  1606 |  JC69 |        13 |    221 |              20 |         14 |      Fixed 
  1607 |  JC69 |        20 |    223 |               3 |          4 |      Fixed 
  1608 |  JC69 |        19 |     65 |               4 |          3 |      Fixed 
  1609 |  JC69 |        18 |    136 |               3 |          4 |      Fixed 
  1610 |  JC69 |        19 |    118 |               0 |          1 |      Fixed 
  1611 |  JC69 |         6 |    108 |               5 |          3 |      Fixed 
  1612 |  JC69 |         4 |    282 |              15 |          6 |      Fixed 
  1613 |  JC69 |         3 |     41 |               0 |          1 |      Fixed 
  1614 |  JC69 |        18 |    638 |             238 |         19 |      Fixed 
  1615 |  JC69 |        11 |    288 |              16 |         12 |      Fixed 
  1616 |  JC69 |        13 |    254 |              14 |         12 |      Fixed 
  1617 |  JC69 |         4 |    148 |              71 |          6 |      Fixed 
  1618 |  JC69 |        20 |    320 |             123 |         11 |      Fixed 
  1619 |  JC69 |        20 |     60 |               1 |          2 |      Fixed 
  1620 |  JC69 |        16 |    296 |             145 |         11 |      Fixed 
  1621 |  JC69 |        20 |    665 |             397 |         23 |      Fixed 
  1622 |  JC69 |        20 |    624 |             181 |         10 |      Fixed 
  1623 |  JC69 |        20 |    292 |              18 |         11 |      Fixed 
  1624 |  JC69 |        19 |     71 |               1 |          2 |      Fixed 
  1625 |  JC69 |         9 |    533 |              33 |         17 |      Fixed 
  1626 |  JC69 |        19 |    195 |               3 |          4 |      Fixed 
  1627 |  JC69 |         9 |    411 |             144 |         12 |      Fixed 
  1628 |  JC69 |        14 |    128 |               0 |          1 |      Fixed 
  1629 |  JC69 |        19 |    344 |              77 |         16 |      Fixed 
  1630 |  JC69 |         7 |    282 |              45 |          8 |      Fixed 
  1631 |  JC69 |        20 |    185 |               4 |          5 |      Fixed 
  1632 |  JC69 |         9 |    404 |              85 |         22 |      Fixed 
  1633 |  JC69 |        20 |    167 |               2 |          3 |      Fixed 
  1634 |  JC69 |        20 |    123 |               2 |          3 |      Fixed 
  1635 |  JC69 |        16 |    967 |             721 |         43 |      Fixed 
  1636 |  JC69 |         6 |    275 |               3 |          4 |      Fixed 
  1637 |  JC69 |        17 |    510 |             289 |         29 |      Fixed 
  1638 |  JC69 |         3 |    286 |               5 |          3 |      Fixed 
  1639 |  JC69 |         5 |    244 |               7 |          5 |      Fixed 
  1640 |  JC69 |        20 |     74 |               1 |          2 |      Fixed 
  1641 |  JC69 |        20 |    407 |             193 |         18 |      Fixed 
  1642 |  JC69 |        18 |    217 |               2 |          3 |      Fixed 
  1643 |  JC69 |        12 |    139 |               5 |          6 |      Fixed 
  1644 |  JC69 |        14 |    301 |              28 |         15 |      Fixed 
  1645 |  JC69 |         2 |    239 |               0 |          1 |      Fixed 
  1646 |  JC69 |        12 |    572 |             296 |         19 |      Fixed 
  1647 |  JC69 |        13 |    314 |              94 |         11 |      Fixed 
  1648 |  JC69 |         6 |    267 |              11 |          6 |      Fixed 
  1649 |  JC69 |        16 |    116 |              47 |          4 |      Fixed 
  1650 |  JC69 |        20 |    148 |               6 |          7 |      Fixed 
  1651 |  JC69 |        12 |     74 |               9 |          7 |      Fixed 
  1652 |  JC69 |         2 |     55 |               1 |          2 |      Fixed 
  1653 |  JC69 |        20 |    718 |               6 |          8 |      Fixed 
  1654 |  JC69 |        20 |    132 |               2 |          3 |      Fixed 
  1655 |  JC69 |        20 |    564 |             243 |         19 |      Fixed 
